station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth,tmp_c,P_mm,meltrate,HP_fresh_snow,snowfall,cummulative_snowfall,delta_snow_depth,albedo,wind_speed_ms,U10,U10_thres,blowing,TTE
P60,2024-06-07T01:56:00Z,47,39,73.57,0.00,0,0,30.2,1014.10,null,null,null,null,null,null,null,null,47.00,2145.3701604817143,8.333333333333334,0,4.166666666666667,1347.4125532317312,0,4950.370160481737,-4.166666666666515,0.5654442225107885,0,0,11.133199042720593,FALSE,NA
P60,2024-06-07T02:56:00Z,45,38,76.31,0.00,0,0,30.2,1014.40,null,null,null,null,null,null,null,null,45.00,2141.759049370603,7.222222222222222,0,3.611111111111111,901.0739229265652,0,4950.370160481737,-3.6111111111113137,0.5647930416166498,0,0,10.906105837024514,FALSE,NA
P60,2024-06-07T03:56:00Z,43,37,79.19,0.00,0,0,30.19,1014.50,null,null,null,null,null,null,null,null,43.00,2138.7034938150473,6.111111111111112,0,3.055555555555556,610.4362167100221,0,4950.370160481737,-3.0555555555556566,0.564148340080667,0,0,10.679012631328435,FALSE,NA
P60,2024-06-07T04:56:00Z,40,35,82.15,0.00,0,0,30.19,1014.70,null,null,null,null,null,null,null,null,40.00,2136.481271592825,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,4950.370160481737,-2.2222222222221717,0.5635100534321495,0,0,10.338372822784317,FALSE,NA
P60,2024-06-07T05:56:00Z,39,34,82.08,0.00,0,0,30.2,1015.40,null,null,null,null,null,null,null,null,39.00,2134.536827148381,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,4950.370160481737,-1.9444444444443432,0.5628781178419004,0,0,10.224826219936276,FALSE,NA
P60,2024-06-07T06:56:00Z,42,37,82.3,0.00,0,0,30.2,1015.40,null,null,null,null,null,null,null,null,42.00,2131.759049370603,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,4950.370160481737,-2.7777777777778283,0.5622524701158341,0,0,10.565466028480396,FALSE,NA
P60,2024-06-07T07:56:00Z,50,39,65.75,120.00,3,0,30.21,1014.80,null,null,null,null,null,null,null,null,50.00,2126.759049370603,10,0,5,2502.96247530681,0,4950.370160481737,-5,0.5616330476886566,1.5432098765432098,2.0119814336856185,11.473838851264713,FALSE,NA
P60,2024-06-07T08:56:00Z,54,40,58.99,0.00,0,0,30.21,1014.80,null,null,null,null,null,null,null,null,54.00,2120.6479382594916,12.222222222222223,0,6.111111111111112,5810.824300358161,0,4950.370160481737,-6.111111111111313,0.561019788617609,0,0,11.928025262656869,FALSE,NA
P60,2024-06-07T09:56:00Z,55,40,56.88,null,4,0,30.2,1015.20,null,null,null,null,null,null,null,null,55.00,2114.259049370603,12.77777777777778,0,6.388888888888889,7184.770432295138,0,4950.370160481737,-6.388888888888687,0.5604126315762732,2.05761316872428,2.682641911580825,12.04157186550491,FALSE,NA
P60,2024-06-07T10:56:00Z,66,36,32.88,null,6,0,30.19,1013.20,null,null,null,null,null,null,null,null,66.00,2104.8146049261586,18.88888888888889,0,9.444444444444445,75404.63749111888,0,4950.370160481737,-9.444444444444343,0.559811515848439,3.0864197530864197,4.023962867371237,13.290584496833343,FALSE,NA
P60,2024-06-07T11:56:00Z,67,33,28.18,280.00,8,0,30.18,1013.10,null,null,null,null,null,null,null,null,67.00,2095.0923827039364,19.444444444444446,0,9.722222222222223,93428.37359678524,0,4950.370160481737,-9.722222222222172,0.5592163813220328,4.11522633744856,5.36528382316165,13.404131099681383,FALSE,NA
P60,2024-06-07T12:56:00Z,70,36,28.65,null,NA,0,30.18,1013.20,null,null,null,null,null,null,null,null,70.00,2084.536827148381,21.11111111111111,0,10.555555555555555,177745.1323041102,0,4950.370160481737,-10.555555555555657,0.5586271684831059,NA,NA,13.744770908225503,NA,NA
P60,2024-06-07T13:56:00Z,70,31,23.45,null,5,0,30.17,1013.10,null,18.00,null,null,null,null,null,null,70.00,2073.981271592825,21.11111111111111,0,10.555555555555555,177745.1323041102,0,4950.370160481737,-10.555555555555657,0.5580438184098835,2.57201646090535,3.3533023894760317,13.744770908225503,FALSE,NA
P60,2024-06-07T14:56:00Z,70,32,24.42,290.00,8,0,30.16,1013.10,null,17.00,null,null,null,null,null,null,70.00,2063.4257160372695,21.11111111111111,0,10.555555555555555,177745.1323041102,0,4950.370160481737,-10.555555555555657,0.557466272766872,4.11522633744856,5.36528382316165,13.744770908225503,FALSE,NA
P60,2024-06-07T15:56:00Z,68,30,24.12,null,NA,0,30.15,1013.40,null,null,null,null,null,null,null,null,68.00,2053.4257160372695,20,0,10,115764.15134728422,0,4950.370160481737,-10,0.556894473799026,NA,NA,13.517677702529422,NA,NA
P60,2024-06-07T16:56:00Z,64,36,35.26,null,NA,0,30.16,1014.80,null,null,null,null,null,null,null,null,64.00,2044.5368271483808,17.77777777777778,0,8.88888888888889,49124.150581099966,0,4950.370160481737,-8.888888888888914,0.5563283643259721,NA,NA,13.063491291137264,NA,NA
P60,2024-06-07T17:56:00Z,62,39,42.56,null,4,0,30.14,1014.40,null,null,null,null,null,null,null,null,62.00,2036.2034938150473,16.666666666666668,0,8.333333333333334,32011.357927325935,0,4950.370160481737,-8.333333333333258,0.5557678877362913,2.05761316872428,2.682641911580825,12.836398085441186,FALSE,NA
P60,2024-06-07T18:56:00Z,60,38,43.94,null,6,0,30.14,1014.40,null,null,null,null,null,null,null,null,60.00,2028.4257160372697,15.555555555555555,0,7.777777777777779,20868.197855226223,0,4950.370160481737,-7.777777777777828,0.5552129879818575,3.0864197530864197,4.023962867371237,12.609304879745107,FALSE,NA
P60,2024-06-07T19:56:00Z,58,37,45.38,0.00,0,0,30.15,1013.60,null,null,null,null,null,null,null,null,58.00,2021.2034938150473,14.444444444444445,0,7.222222222222222,13612.22164464244,0,4950.370160481737,-7.222222222222172,0.5546636095722328,0,0,12.382211674049026,FALSE,NA
P60,2024-06-07T20:56:00Z,56,41,57.02,null,NA,0,30.17,1014.20,null,null,null,null,null,null,null,null,56.00,2014.5368271483808,13.333333333333334,0,6.666666666666667,8887.422716160652,0,4950.370160481737,-6.6666666666667425,0.5541196975691185,NA,NA,12.15511846835295,NA,NA
P60,2024-06-07T21:56:00Z,51,40,65.87,0.00,0,0,30.18,1015.20,null,null,null,null,null,null,null,null,51.00,2009.2590493706027,10.555555555555555,0,5.277777777777778,3085.527849039641,0,4950.370160481737,-5.277777777777828,0.553581197580861,0,0,11.58738545411275,FALSE,NA
P60,2024-06-07T22:56:00Z,46,40,79.44,300.00,3,0,30.18,1014.30,null,null,null,null,null,null,null,null,44.69,2005.3701604817136,7.777777777777779,0,3.8888888888888897,1100.3996560128166,0,4950.370160481737,-3.888888888888914,0.5530480557570128,1.5432098765432098,2.0119814336856185,11.019652439872553,FALSE,NA
P60,2024-06-07T23:56:00Z,44,38,79.27,0.00,0,0,30.18,1014.30,null,null,null,null,null,null,null,null,44.00,2002.0368271483808,6.666666666666667,0,3.3333333333333335,740.2290912692118,0,4950.370160481737,-3.3333333333332575,0.5525202187829471,0,0,10.792559234176473,FALSE,NA
P60,2024-06-08T00:56:00Z,42,37,82.3,0.00,0,0,30.19,1014.60,null,null,null,null,null,null,null,null,42.00,1999.2590493706027,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,4950.370160481737,-2.7777777777778283,0.5519976338745267,0,0,10.565466028480396,FALSE,NA
P60,2024-06-08T01:56:00Z,40,36,85.48,0.00,0,0,30.17,1014.30,null,null,null,null,null,null,null,null,40.00,1997.0368271483808,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,4950.370160481737,-2.2222222222221717,0.5514802487728253,0,0,10.338372822784317,FALSE,NA
P60,2024-06-08T02:56:00Z,39,36,88.87,0.00,0,0,30.16,1014.00,null,null,null,null,null,null,null,null,39.00,1995.092382703936,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,4950.370160481737,-1.9444444444443432,0.5509680117389015,0,0,10.224826219936276,FALSE,NA
P60,2024-06-08T03:56:00Z,38,35,88.83,0.00,0,0,30.16,1014.50,null,null,null,null,null,null,null,null,38.00,1993.4257160372697,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,4950.370160481737,-1.6666666666667425,0.5504608715486251,0,0,10.111279617088236,FALSE,NA
P60,2024-06-08T04:56:00Z,36,34,92.35,290.00,3,0,30.16,1015.20,null,null,null,null,null,null,null,null,33.26,1992.3146049261584,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,4950.370160481737,-1.1111111111110858,0.5499587774875544,1.5432098765432098,2.0119814336856185,9.884186411392157,FALSE,NA
P60,2024-06-08T05:56:00Z,36,34,92.35,0.00,0,0,30.16,1015.70,null,null,null,null,null,null,null,null,36.00,1991.2034938150473,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,4950.370160481737,-1.1111111111110858,0.5494616793458649,0,0,9.884186411392157,FALSE,NA
P60,2024-06-08T06:56:00Z,39,36,88.87,0.00,0,0,30.17,1015.70,null,null,null,null,null,null,null,null,39.00,1989.259049370603,3.8888888888888897,0,1.9444444444444449,297.9516986214223,0,4950.370160481737,-1.9444444444443432,0.5489695274133282,0,0,10.224826219936276,FALSE,NA
P60,2024-06-08T07:56:00Z,46,39,76.4,0.00,0,0,30.17,1015.10,null,null,null,null,null,null,null,null,46.00,1985.370160481714,7.777777777777779,0,3.8888888888888897,1100.3996560128166,0,4950.370160481737,-3.888888888888914,0.5484822724743409,0,0,11.019652439872553,FALSE,NA
P60,2024-06-08T08:56:00Z,50,39,65.75,0.00,0,0,30.17,1014.70,null,null,null,null,null,null,null,null,50.00,1980.370160481714,10,0,5,2502.96247530681,0,4950.370160481737,-5,0.5479998658030031,0,0,11.473838851264713,FALSE,NA
P60,2024-06-08T09:56:00Z,55,40,56.88,0.00,0,0,30.16,1014.40,null,null,null,null,null,null,null,null,55.00,1973.9812715928251,12.77777777777778,0,6.388888888888889,7184.770432295138,0,4950.370160481737,-6.388888888888914,0.5475222591582456,0,0,12.04157186550491,FALSE,NA
P60,2024-06-08T10:56:00Z,57,42,57.16,null,4,0,30.15,1014.40,null,null,null,null,null,null,null,null,57.00,1967.0368271483808,13.88888888888889,0,6.944444444444445,10997.421596295382,0,4950.370160481737,-6.944444444444343,0.547049404779006,2.05761316872428,2.682641911580825,12.268665071200989,FALSE,NA
P60,2024-06-08T11:56:00Z,66,36,32.88,null,5,0,30.15,1013.40,null,null,null,null,null,null,null,null,66.00,1957.5923827039364,18.88888888888889,0,9.444444444444445,75404.63749111888,0,4950.370160481737,-9.444444444444343,0.5465812553794522,2.57201646090535,3.3533023894760317,13.290584496833343,FALSE,NA
P60,2024-06-08T12:56:00Z,67,33,28.18,null,NA,0,30.15,1013.50,null,null,null,null,null,null,null,null,67.00,1947.8701604817145,19.444444444444446,0,9.722222222222223,93428.37359678524,0,4950.370160481737,-9.722222222222172,0.5461177641442543,NA,NA,13.404131099681383,NA,NA
P60,2024-06-08T13:56:00Z,70,34,26.46,null,NA,0,30.15,1013.60,null,null,null,null,null,null,null,null,70.00,1937.3146049261584,21.11111111111111,0,10.555555555555555,177745.1323041102,0,4950.370160481737,-10.555555555555657,0.5456588847239023,NA,NA,13.744770908225503,NA,NA
P60,2024-06-08T14:56:00Z,69,34,27.38,270.00,8,0,30.15,1013.90,null,null,null,null,null,null,null,null,69.00,1927.0368271483808,20.555555555555557,0,10.27777777777778,143443.5938776732,0,4950.370160481737,-10.277777777777828,0.5452045712300719,4.11522633744856,5.36528382316165,13.631224305377462,FALSE,NA
P60,2024-06-08T15:56:00Z,70,38,31,null,NA,0,30.15,1013.80,null,null,null,null,null,null,null,null,70.00,1916.4812715928251,21.11111111111111,0,10.555555555555555,177745.1323041102,0,4950.370160481737,-10.555555555555657,0.5447547782310351,NA,NA,13.744770908225503,NA,NA
P60,2024-06-08T16:56:00Z,69,38,32.08,null,6,0,30.15,1014.10,null,null,null,null,null,null,null,null,69.00,1906.2034938150473,20.555555555555557,0,10.27777777777778,143443.5938776732,0,4950.370160481737,-10.277777777777828,0.5443094607471172,3.0864197530864197,4.023962867371237,13.631224305377462,FALSE,NA
P60,2024-06-08T17:56:00Z,67,34,29.33,null,6,0,30.15,1014.50,null,null,null,null,null,null,null,null,67.00,1896.4812715928251,19.444444444444446,0,9.722222222222223,93428.37359678524,0,4950.370160481737,-9.722222222222172,0.5438685742461986,3.0864197530864197,4.023962867371237,13.404131099681383,FALSE,NA
P60,2024-06-08T18:56:00Z,68,36,30.69,null,6,0,30.16,1014.00,null,16.00,null,null,null,null,null,null,68.00,1886.4812715928251,20,0,10,115764.15134728422,0,4950.370160481737,-10,0.543432074639262,3.0864197530864197,4.023962867371237,13.517677702529422,FALSE,NA
P60,2024-06-08T19:56:00Z,65,37,35.42,null,5,0,30.16,1013.50,null,null,null,null,null,null,null,null,65.00,1877.3146049261584,18.333333333333336,0,9.166666666666668,60860.48027235176,0,4950.370160481737,-9.166666666666742,0.5429999182759828,2.57201646090535,3.3533023894760317,13.177037893985304,FALSE,NA
P60,2024-06-08T20:56:00Z,59,42,53.2,0.00,0,0,30.17,1014.30,null,null,null,null,null,null,null,null,59.00,1869.8146049261584,15,0,7.5,16852.592697540458,0,4950.370160481737,-7.5,0.5425720619403646,0,0,12.495758276897066,FALSE,NA
P60,2024-06-08T21:56:00Z,51,41,68.48,0.00,0,0,30.18,1015.20,null,null,null,null,null,null,null,null,51.00,1864.5368271483808,10.555555555555555,0,5.277777777777778,3085.527849039641,0,4950.370160481737,-5.277777777777828,0.5421484628464173,0,0,11.58738545411275,FALSE,NA
P60,2024-06-08T22:56:00Z,49,40,70.96,0.00,0,0,30.19,1015.50,null,null,null,null,null,null,null,null,49.00,1859.8146049261584,9.444444444444445,0,4.722222222222222,2032.8644703145792,0,4950.370160481737,-4.722222222222172,0.5417290786338784,0,0,11.360292248416672,FALSE,NA
P60,2024-06-08T23:56:00Z,45,38,76.31,0.00,0,0,30.19,1014.80,null,null,null,null,null,null,null,null,45.00,1856.2034938150473,7.222222222222222,0,3.611111111111111,901.0739229265652,0,4950.370160481737,-3.611111111111086,0.5413138673639774,0,0,10.906105837024514,FALSE,NA
P60,2024-06-09T00:56:00Z,43,38,82.37,0.00,0,0,30.19,1015.00,null,null,null,null,null,null,null,null,43.00,1853.1479382594916,6.111111111111112,0,3.055555555555556,610.4362167100221,0,4950.370160481737,-3.0555555555556566,0.540902787515241,0,0,10.679012631328435,FALSE,NA
P60,2024-06-09T01:56:00Z,42,37,82.3,0.00,0,0,30.19,1014.70,null,null,null,null,null,null,null,null,42.00,1850.3701604817136,5.555555555555555,0,2.7777777777777777,505.70055245053936,0,4950.370160481737,-2.7777777777778283,0.5404957979793419,0,0,10.565466028480396,FALSE,NA
P60,2024-06-09T02:56:00Z,41,37,85.54,0.00,0,0,30.2,1015.40,null,null,null,null,null,null,null,null,41.00,1847.8701604817136,5,0,2.5,421.1846697017323,0,4950.370160481737,-2.5,0.5400928580569874,0,0,10.451919425632356,FALSE,NA
P60,2024-06-09T03:56:00Z,41,36,82.22,0.00,0,0,30.21,1015.30,null,null,null,null,null,null,null,null,41.00,1845.3701604817136,5,0,2.5,421.1846697017323,0,4950.370160481737,-2.5,0.5396939274538494,0,0,10.451919425632356,FALSE,NA
P60,2024-06-09T04:56:00Z,40,36,85.48,0.00,0,0,30.21,1015.80,null,null,null,null,null,null,null,null,40.00,1843.1479382594916,4.444444444444445,0,2.2222222222222223,352.9850312374796,0,4950.370160481737,-2.2222222222221717,0.5392989662765351,0,0,10.338372822784317,FALSE,NA
P60,2024-06-09T05:56:00Z,38,36,92.42,0.00,0,0,30.22,1016.60,null,null,null,null,null,null,null,null,38.00,1841.481271592825,3.3333333333333335,0,1.6666666666666667,253.54284592028836,0,4950.370160481737,-1.6666666666667425,0.5389079350285977,0,0,10.111279617088236,FALSE,NA
P60,2024-06-09T06:56:00Z,41,37,85.54,0.00,0,0,30.23,1016.20,null,null,null,null,null,null,null,null,41.00,1838.981271592825,5,0,2.5,421.1846697017323,0,4950.370160481737,-2.5,0.5385207946065865,0,0,10.451919425632356,FALSE,NA
P60,2024-06-09T07:56:00Z,48,40,73.67,0.00,0,0,30.23,1015.90,null,null,null,null,null,null,null,null,48.00,1834.5368271483808,8.88888888888889,0,4.444444444444445,1653.52140554976,0,4950.370160481737,-4.444444444444343,0.5381375062961369,0,0,11.246745645568632,FALSE,NA
P60,2024-06-09T08:56:00Z,54,38,54.56,0.00,0,0,30.24,1016.10,null,null,null,null,null,null,null,null,54.00,1828.4257160372697,12.222222222222223,0,6.111111111111112,5810.824300358161,0,4950.370160481737,-6.111111111111086,0.5377580317680982,0,0,11.928025262656869,FALSE,NA
P60,2024-06-09T09:56:00Z,56,38,50.73,110.00,4,0,30.24,1016.90,null,null,null,null,null,null,null,null,56.00,1821.7590493706027,13.333333333333334,0,6.666666666666667,8887.422716160652,0,4950.370160481737,-6.6666666666667425,0.5373823330747014,2.05761316872428,2.682641911580825,12.15511846835295,FALSE,NA
P60,2024-06-09T10:56:00Z,59,41,51.18,0.00,0,0,30.25,1017.40,null,null,null,null,null,null,null,null,59.00,1814.2590493706027,15,0,7.5,16852.592697540458,0,4950.370160481737,-7.5,0.5370103726457641,0,0,12.495758276897066,FALSE,NA
P60,2024-06-09T11:56:00Z,52,50,92.86,0.00,0,0.13,30.29,1020.20,null,null,null,null,null,null,null,null,52.00,1809.5707369244951,11.11111111111111,3.302,5.555555555555555,3807.467553246818,0.8672431094479635,4951.237403591185,-4.688312446107602,0.5366421132849335,0,0,11.70093205696079,FALSE,NA
P60,2024-06-09T12:56:00Z,54,49,83.13,0.00,0,0,30.27,1019.50,null,null,null,null,null,null,null,null,54.00,1803.459625813384,12.222222222222223,0,6.111111111111112,5810.824300358161,0,4951.237403591185,-6.111111111111086,0.5362775181659666,0,0,11.928025262656869,FALSE,NA
P60,2024-06-09T13:56:00Z,58,46,64.24,null,3,0,30.25,1018.60,null,null,null,null,null,null,null,null,58.00,1796.237403591162,14.444444444444445,0,7.222222222222222,13612.22164464244,0,4951.237403591185,-7.222222222222172,0.5359165508290477,1.5432098765432098,2.0119814336856185,12.382211674049026,FALSE,NA
P60,2024-06-09T14:56:00Z,64,45,49.99,70.00,3,0,30.23,1016.80,null,null,null,null,null,null,null,null,64.00,1787.348514702273,17.77777777777778,0,8.88888888888889,49124.150581099966,0,4951.237403591185,-8.888888888888914,0.5355591751771421,1.5432098765432098,2.0119814336856185,13.063491291137264,FALSE,NA
P60,2024-06-09T15:56:00Z,64,45,49.99,null,3,0,30.19,1015.50,null,null,null,null,null,null,null,null,64.00,1778.459625813384,17.77777777777778,0,8.88888888888889,49124.150581099966,0,4951.237403591185,-8.888888888888914,0.5352053554723871,1.5432098765432098,2.0119814336856185,13.063491291137264,FALSE,NA
P60,2024-06-09T16:56:00Z,61,47,59.94,null,NA,0,30.19,1016.00,null,null,null,null,null,null,null,null,61.00,1770.4040702578284,16.11111111111111,0,8.055555555555555,25844.505975251857,0,4951.237403591185,-8.055555555555657,0.5348550563325173,NA,NA,12.722851482593146,NA,NA
P60,2024-06-09T17:56:00Z,60,46,59.8,null,4,0.01,30.19,1016.60,null,null,null,null,null,null,null,null,60.00,1762.6384641108623,15.555555555555555,0.254,7.777777777777779,20868.197855226223,0.01217163081173242,4951.249575221997,-7.765606146966093,0.5345082427273267,2.05761316872428,2.682641911580825,12.609304879745107,FALSE,NA
P60,2024-06-09T18:56:00Z,56,47,71.7,0.00,0,0,30.18,1016.10,null,null,null,null,null,null,null,null,56.00,1755.9717974441955,13.333333333333334,0,6.666666666666667,8887.422716160652,0,4951.249575221997,-6.6666666666667425,0.5341648799751657,0,0,12.15511846835295,FALSE,NA
P60,2024-06-09T19:56:00Z,50,46,86.06,null,NA,0.11,30.23,1018.20,null,null,null,null,null,29.00,310.00,2024-06-09 19:24,50.00,1752.0880746667126,10,2.794,5,2502.96247530681,1.1162772225170954,4952.365852444514,-3.883722777482944,0.533824933739473,NA,NA,11.473838851264713,NA,NA
P60,2024-06-09T20:56:00Z,49,47,92.77,0.00,0,0.03,30.22,1016.80,null,null,null,null,null,null,null,null,49.00,1747.7406929767185,9.444444444444445,0.7619999999999999,4.722222222222222,2032.8644703145792,0.3748405322279468,4952.740692976742,-4.347381689994336,0.5334883700253419,0,0,11.360292248416672,FALSE,NA
P60,2024-06-09T21:56:00Z,48,47,96.31,0.00,0,0.06,30.25,1017.90,null,null,null,null,null,null,null,null,48.00,1744.21791788284,8.88888888888889,1.5239999999999998,4.444444444444445,1653.52140554976,0.9216693505659836,4953.662362327308,-3.5227750938784084,0.5331551551761203,0,0,11.246745645568632,FALSE,NA
