station,valid,lon,lat,elevation,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,wxcodes
WYS,2023-09-12 02:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 03:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 04:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 06:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 07:40,-111.1176,44.6884,2026.60,BKN,M,M,10000.00,M,M,M
WYS,2023-09-12 08:55,-111.1176,44.6884,2026.60,OVC,M,M,9000.00,M,M,M
WYS,2023-09-12 09:35,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2023-09-12 10:40,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2023-09-12 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 14:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2023-09-12 15:40,-111.1176,44.6884,2026.60,FEW,M,M,9500.00,M,M,M
WYS,2023-09-12 16:55,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-12 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 18:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-12 20:35,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2023-09-12 21:40,-111.1176,44.6884,2026.60,SCT,SCT,M,9500.00,12000.00,M,M
WYS,2023-09-12 22:55,-111.1176,44.6884,2026.60,SCT,M,M,12000.00,M,M,M
WYS,2023-09-12 23:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-13 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-13 01:55,-111.1176,44.6884,2026.60,SCT,M,M,12000.00,M,M,M
WYS,2023-09-13 02:40,-111.1176,44.6884,2026.60,BKN,M,M,12000.00,M,M,M
WYS,2023-09-13 03:40,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2023-09-13 04:40,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2023-09-13 05:40,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2023-09-13 06:40,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2023-09-13 07:40,-111.1176,44.6884,2026.60,FEW,SCT,BKN,8000.00,10000.00,12000.00,M
WYS,2023-09-13 08:40,-111.1176,44.6884,2026.60,BKN,BKN,M,8000.00,9000.00,M,M
WYS,2023-09-13 09:40,-111.1176,44.6884,2026.60,SCT,OVC,M,7500.00,9500.00,M,M
WYS,2023-09-13 10:40,-111.1176,44.6884,2026.60,FEW,BKN,OVC,4000.00,8500.00,11000.00,M
WYS,2023-09-13 11:35,-111.1176,44.6884,2026.60,FEW,BKN,OVC,4100.00,5500.00,7500.00,-UP
WYS,2023-09-13 12:40,-111.1176,44.6884,2026.60,BKN,OVC,M,7500.00,9000.00,M,M
WYS,2023-09-13 13:40,-111.1176,44.6884,2026.60,OVC,M,M,9000.00,M,M,M
WYS,2023-09-13 14:40,-111.1176,44.6884,2026.60,BKN,BKN,OVC,7000.00,8000.00,10000.00,M
WYS,2023-09-13 15:40,-111.1176,44.6884,2026.60,SCT,BKN,BKN,7000.00,8000.00,11000.00,M
WYS,2023-09-13 16:40,-111.1176,44.6884,2026.60,BKN,BKN,OVC,6500.00,7500.00,9500.00,M
WYS,2023-09-13 17:40,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-13 18:35,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-13 19:55,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-13 20:40,-111.1176,44.6884,2026.60,FEW,BKN,BKN,4300.00,5000.00,6500.00,M
WYS,2023-09-13 21:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,4900.00,6000.00,7000.00,M
WYS,2023-09-13 22:35,-111.1176,44.6884,2026.60,FEW,M,M,4800.00,M,M,M
WYS,2023-09-13 23:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 02:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 03:55,-111.1176,44.6884,2026.60,BKN,M,M,12000.00,M,M,M
WYS,2023-09-14 04:55,-111.1176,44.6884,2026.60,FEW,M,M,8500.00,M,M,M
WYS,2023-09-14 05:55,-111.1176,44.6884,2026.60,SCT,M,M,9000.00,M,M,M
WYS,2023-09-14 06:55,-111.1176,44.6884,2026.60,BKN,M,M,5500.00,M,M,M
WYS,2023-09-14 07:55,-111.1176,44.6884,2026.60,SCT,M,M,6000.00,M,M,M
WYS,2023-09-14 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 10:55,-111.1176,44.6884,2026.60,VV ,M,M,0.00,M,M,FZFG
WYS,2023-09-14 11:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,M
WYS,2023-09-14 12:40,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2023-09-14 13:40,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2023-09-14 14:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2023-09-14 15:40,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2023-09-14 16:55,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,M
WYS,2023-09-14 17:55,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-14 18:55,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-14 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-14 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 01:55,-111.1176,44.6884,2026.60,FEW,M,M,7000.00,M,M,M
WYS,2023-09-15 02:55,-111.1176,44.6884,2026.60,FEW,M,M,7000.00,M,M,M
WYS,2023-09-15 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 08:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 15:35,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-15 16:40,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-15 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 19:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 22:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-15 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 02:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 04:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 05:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 06:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 08:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 09:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 10:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 11:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 12:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 13:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 14:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 16:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 17:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 19:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 20:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 22:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-16 23:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 00:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 01:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 05:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 06:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 07:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 08:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 09:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 10:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 11:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 12:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 13:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 14:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 15:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 16:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 17:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 18:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 19:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 20:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-17 21:40,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2023-09-17 22:40,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2023-09-17 23:40,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2023-09-18 00:40,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2023-09-18 01:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-18 02:40,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2023-09-18 03:40,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2023-09-18 04:40,-111.1176,44.6884,2026.60,BKN,M,M,12000.00,M,M,M
WYS,2023-09-18 05:40,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2023-09-18 06:40,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2023-09-18 07:40,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2023-09-18 08:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-18 09:40,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2023-09-18 10:40,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2023-09-18 11:40,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2023-09-18 12:40,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2023-09-18 13:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-18 14:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-18 15:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-18 16:40,-111.1176,44.6884,2026.60,FEW,M,M,8500.00,M,M,M
WYS,2023-09-18 17:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-18 18:55,-111.1176,44.6884,2026.60,FEW,M,M,9000.00,M,M,M
WYS,2023-09-18 19:40,-111.1176,44.6884,2026.60,SCT,BKN,M,8500.00,12000.00,M,M
WYS,2023-09-18 20:40,-111.1176,44.6884,2026.60,SCT,SCT,BKN,3100.00,4100.00,4900.00,RA
WYS,2023-09-18 21:40,-111.1176,44.6884,2026.60,OVC,M,M,8500.00,M,M,M
WYS,2023-09-18 22:40,-111.1176,44.6884,2026.60,FEW,FEW,FEW,5000.00,5500.00,7000.00,M
WYS,2023-09-18 23:40,-111.1176,44.6884,2026.60,SCT,M,M,9500.00,M,M,M
WYS,2023-09-19 00:40,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2023-09-19 01:40,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-19 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 03:40,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2023-09-19 04:40,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2023-09-19 05:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 06:40,-111.1176,44.6884,2026.60,SCT,M,M,12000.00,M,M,M
WYS,2023-09-19 07:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 08:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 09:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 10:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 11:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 12:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 13:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 14:40,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2023-09-19 15:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 16:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 17:40,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-19 18:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 19:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 20:40,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-19 23:55,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2023-09-20 00:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,4500.00,7500.00,10000.00,M
WYS,2023-09-20 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 02:55,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2023-09-20 03:55,-111.1176,44.6884,2026.60,BKN,BKN,M,10000.00,11000.00,M,M
WYS,2023-09-20 04:55,-111.1176,44.6884,2026.60,OVC,M,M,10000.00,M,M,M
WYS,2023-09-20 05:55,-111.1176,44.6884,2026.60,BKN,M,M,10000.00,M,M,M
WYS,2023-09-20 06:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2023-09-20 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 15:55,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-20 16:55,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-20 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 19:55,-111.1176,44.6884,2026.60,FEW,M,M,7000.00,M,M,M
WYS,2023-09-20 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-20 22:55,-111.1176,44.6884,2026.60,BKN,M,M,10000.00,M,M,M
WYS,2023-09-20 23:55,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2023-09-21 00:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,6000.00,7500.00,9000.00,M
WYS,2023-09-21 01:55,-111.1176,44.6884,2026.60,OVC,M,M,4600.00,M,M,M
WYS,2023-09-21 02:55,-111.1176,44.6884,2026.60,OVC,M,M,3800.00,M,M,M
WYS,2023-09-21 03:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,4400.00,5500.00,10000.00,M
WYS,2023-09-21 04:55,-111.1176,44.6884,2026.60,BKN,OVC,M,3900.00,4600.00,M,-RA
WYS,2023-09-21 05:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,2000.00,6500.00,10000.00,M
WYS,2023-09-21 06:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,2100.00,6000.00,7000.00,M
WYS,2023-09-21 07:55,-111.1176,44.6884,2026.60,SCT,OVC,M,3700.00,4500.00,M,M
WYS,2023-09-21 08:55,-111.1176,44.6884,2026.60,BKN,BKN,OVC,3500.00,4600.00,5500.00,-RA
WYS,2023-09-21 09:55,-111.1176,44.6884,2026.60,OVC,M,M,3600.00,M,M,-RA
WYS,2023-09-21 10:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,3700.00,4500.00,5500.00,M
WYS,2023-09-21 11:55,-111.1176,44.6884,2026.60,FEW,OVC,M,5000.00,6500.00,M,M
WYS,2023-09-21 12:55,-111.1176,44.6884,2026.60,OVC,M,M,3400.00,M,M,M
WYS,2023-09-21 13:55,-111.1176,44.6884,2026.60,BKN,BKN,BKN,2400.00,4300.00,4900.00,-UP
WYS,2023-09-21 14:55,-111.1176,44.6884,2026.60,BKN,OVC,M,3800.00,5000.00,M,M
WYS,2023-09-21 15:55,-111.1176,44.6884,2026.60,OVC,M,M,3600.00,M,M,M
WYS,2023-09-21 16:35,-111.1176,44.6884,2026.60,FEW,SCT,BKN,900.00,1900.00,3000.00,M
WYS,2023-09-21 17:55,-111.1176,44.6884,2026.60,OVC,M,M,1900.00,M,M,M
WYS,2023-09-21 18:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,1300.00,2900.00,3500.00,M
WYS,2023-09-21 19:55,-111.1176,44.6884,2026.60,FEW,BKN,M,2800.00,3900.00,M,-RA
WYS,2023-09-21 20:55,-111.1176,44.6884,2026.60,FEW,BKN,SCT,2500.00,3400.00,4100.00,-RA
WYS,2023-09-21 21:55,-111.1176,44.6884,2026.60,BKN,OVC,M,1100.00,1800.00,M,M
WYS,2023-09-21 22:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,1300.00,3100.00,5500.00,M
WYS,2023-09-21 23:55,-111.1176,44.6884,2026.60,OVC,M,M,3400.00,M,M,M
WYS,2023-09-22 00:55,-111.1176,44.6884,2026.60,FEW,BKN,BKN,3200.00,6000.00,10000.00,M
WYS,2023-09-22 01:55,-111.1176,44.6884,2026.60,FEW,OVC,M,2100.00,6000.00,M,M
WYS,2023-09-22 02:55,-111.1176,44.6884,2026.60,OVC,M,M,3300.00,M,M,RA
WYS,2023-09-22 03:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,800.00,1500.00,9000.00,M
WYS,2023-09-22 04:55,-111.1176,44.6884,2026.60,FEW,M,M,1300.00,M,M,M
WYS,2023-09-22 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2023-09-22 06:55,-111.1176,44.6884,2026.60,BKN,M,M,2500.00,M,M,M
WYS,2023-09-22 07:55,-111.1176,44.6884,2026.60,SCT,SCT,SCT,1600.00,4700.00,12000.00,M
WYS,2023-09-22 08:55,-111.1176,44.6884,2026.60,FEW,OVC,M,2000.00,2600.00,M,M
WYS,2023-09-22 09:55,-111.1176,44.6884,2026.60,FEW,FEW,OVC,2100.00,2700.00,5500.00,M
WYS,2023-09-22 10:55,-111.1176,44.6884,2026.60,SCT,OVC,M,1900.00,4800.00,M,M
WYS,2023-09-22 11:55,-111.1176,44.6884,2026.60,OVC,M,M,2900.00,M,M,M
WYS,2023-09-22 12:55,-111.1176,44.6884,2026.60,OVC,M,M,2600.00,M,M,M
WYS,2023-09-22 13:55,-111.1176,44.6884,2026.60,OVC,M,M,6000.00,M,M,M
WYS,2023-09-22 14:55,-111.1176,44.6884,2026.60,BKN,BKN,OVC,2200.00,6000.00,8000.00,M
WYS,2023-09-22 15:55,-111.1176,44.6884,2026.60,BKN,BKN,M,500.00,6000.00,M,M
WYS,2023-09-22 16:55,-111.1176,44.6884,2026.60,M,M,M,M,M,M,M
WYS,2023-09-22 17:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,1300.00,4200.00,5000.00,M
WYS,2023-09-22 18:55,-111.1176,44.6884,2026.60,SCT,SCT,BKN,1000.00,1300.00,4000.00,M
WYS,2023-09-22 19:55,-111.1176,44.6884,2026.60,SCT,SCT,BKN,1200.00,3300.00,4300.00,M
WYS,2023-09-22 20:55,-111.1176,44.6884,2026.60,BKN,OVC,M,1200.00,1700.00,M,M
WYS,2023-09-22 21:55,-111.1176,44.6884,2026.60,OVC,M,M,700.00,M,M,M
WYS,2023-09-22 22:55,-111.1176,44.6884,2026.60,SCT,OVC,M,1000.00,1400.00,M,BR
WYS,2023-09-22 23:40,-111.1176,44.6884,2026.60,FEW,SCT,BKN,1600.00,2000.00,2500.00,BR
WYS,2023-09-23 00:40,-111.1176,44.6884,2026.60,FEW,SCT,OVC,1200.00,2600.00,3200.00,M
WYS,2023-09-23 01:40,-111.1176,44.6884,2026.60,FEW,SCT,BKN,1300.00,3600.00,6000.00,M
WYS,2023-09-23 02:40,-111.1176,44.6884,2026.60,OVC,M,M,3400.00,M,M,M
WYS,2023-09-23 03:40,-111.1176,44.6884,2026.60,SCT,SCT,BKN,2600.00,5500.00,9500.00,M
WYS,2023-09-23 04:40,-111.1176,44.6884,2026.60,BKN,BKN,OVC,1500.00,2400.00,7500.00,M
WYS,2023-09-23 05:40,-111.1176,44.6884,2026.60,SCT,OVC,M,1400.00,3200.00,M,M
WYS,2023-09-23 06:40,-111.1176,44.6884,2026.60,OVC,M,M,3000.00,M,M,M
WYS,2023-09-23 07:40,-111.1176,44.6884,2026.60,OVC,M,M,2400.00,M,M,M
WYS,2023-09-23 08:40,-111.1176,44.6884,2026.60,SCT,SCT,OVC,900.00,1400.00,2300.00,M
WYS,2023-09-23 09:40,-111.1176,44.6884,2026.60,OVC,M,M,500.00,M,M,M
WYS,2023-09-23 10:40,-111.1176,44.6884,2026.60,OVC,M,M,500.00,M,M,M
WYS,2023-09-23 11:40,-111.1176,44.6884,2026.60,OVC,M,M,500.00,M,M,M
WYS,2023-09-23 12:40,-111.1176,44.6884,2026.60,SCT,SCT,OVC,700.00,1000.00,3400.00,M
WYS,2023-09-23 13:40,-111.1176,44.6884,2026.60,OVC,M,M,3100.00,M,M,M
WYS,2023-09-23 14:40,-111.1176,44.6884,2026.60,BKN,BKN,OVC,700.00,1100.00,3900.00,M
WYS,2023-09-23 15:40,-111.1176,44.6884,2026.60,FEW,OVC,M,800.00,3800.00,M,M
