station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
46U,2023-09-04 17:55,-111.0424,43.1846,1713.61,53.60,50.00,87.56,140.00,3.00,0.00,30.04,null,10.00,null,BKN,BKN,OVC,null,2900.00,3300.00,3900.00,null,null,null,null,null,null,null,null,53.60,K46U 042355Z AUTO 14003KT 10SM BKN029 BKN033 OVC039 12/10 A3004 RMK A01,null
46U,2023-09-04 18:55,-111.0424,43.1846,1713.61,53.60,51.80,93.60,0.00,0.00,0.00,30.06,null,10.00,null,FEW,SCT,OVC,null,1500.00,1900.00,2800.00,null,null,null,null,null,null,null,null,53.60,K46U 050055Z AUTO 00000KT 10SM FEW015 SCT019 OVC028 12/11 A3006 RMK A01,null
46U,2023-09-04 19:55,-111.0424,43.1846,1713.61,53.60,50.00,87.56,0.00,0.00,0.00,30.08,null,10.00,null,SCT,BKN,OVC,null,2400.00,3000.00,4400.00,null,null,null,null,null,null,null,null,53.60,K46U 050155Z AUTO 00000KT 10SM SCT024 BKN030 OVC044 12/10 A3008 RMK A01,null
46U,2023-09-04 20:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.01,30.10,null,9.00,null,BKN,BKN,OVC,null,2400.00,2900.00,3500.00,null,null,null,null,null,null,null,null,51.80,K46U 050255Z AUTO 00000KT 9SM BKN024 BKN029 OVC035 11/10 A3010 RMK A01 P0001,null
46U,2023-09-04 21:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.00,30.13,null,10.00,null,BKN,OVC,null,null,2000.00,3000.00,null,null,null,null,null,null,null,null,null,51.80,K46U 050355Z AUTO 00000KT 10SM BKN020 OVC030 11/10 A3013 RMK A01,null
46U,2023-09-04 22:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.00,30.14,null,10.00,null,SCT,OVC,null,null,1300.00,2200.00,null,null,null,null,null,null,null,null,null,51.80,K46U 050455Z AUTO 00000KT 10SM SCT013 OVC022 11/10 A3014 RMK A01,null
46U,2023-09-04 23:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.00,30.14,null,10.00,null,FEW,OVC,null,null,1100.00,2100.00,null,null,null,null,null,null,null,null,null,51.80,K46U 050555Z AUTO 00000KT 10SM FEW011 OVC021 11/10 A3014 RMK A01,null
46U,2023-09-05 00:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.00,30.15,null,10.00,null,OVC,null,null,null,2300.00,null,null,null,null,null,null,null,null,null,null,51.80,K46U 050655Z AUTO 00000KT 10SM OVC023 11/10 A3015 RMK A01,null
46U,2023-09-05 01:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,130.00,4.00,0.00,30.15,null,10.00,null,BKN,OVC,null,null,2000.00,2600.00,null,null,null,null,null,null,null,null,null,51.80,K46U 050755Z AUTO 13004KT 10SM BKN020 OVC026 11/10 A3015 RMK A01,null
46U,2023-09-05 02:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.00,30.17,null,10.00,null,OVC,null,null,null,1900.00,null,null,null,null,null,null,null,null,null,null,51.80,K46U 050855Z AUTO 00000KT 10SM OVC019 11/10 A3017 RMK A01,null
46U,2023-09-05 03:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.00,30.17,null,10.00,null,BKN,OVC,null,null,2300.00,2900.00,null,null,null,null,null,null,null,null,null,51.80,K46U 050955Z AUTO 00000KT 10SM BKN023 OVC029 11/10 A3017 RMK A01,null
46U,2023-09-05 04:55,-111.0424,43.1846,1713.61,50.00,50.00,100.00,0.00,0.00,0.00,30.17,null,10.00,null,FEW,BKN,OVC,null,2900.00,4500.00,7000.00,null,null,null,null,null,null,null,null,50.00,K46U 051055Z AUTO 00000KT 10SM FEW029 BKN045 OVC070 10/10 A3017 RMK A01,null
46U,2023-09-05 05:55,-111.0424,43.1846,1713.61,48.20,48.20,100.00,110.00,4.00,0.00,30.18,null,7.00,null,SCT,BKN,null,null,1900.00,6500.00,null,null,null,null,null,null,null,null,null,46.34,K46U 051155Z AUTO 11004KT 7SM SCT019 BKN065 09/09 A3018 RMK A01,null
46U,2023-09-05 06:55,-111.0424,43.1846,1713.61,48.20,48.20,100.00,0.00,0.00,0.00,30.19,null,7.00,null,SCT,SCT,BKN,null,1900.00,2600.00,6500.00,null,null,null,null,null,null,null,null,48.20,K46U 051255Z AUTO 00000KT 7SM SCT019 SCT026 BKN065 09/09 A3019 RMK A01,null
46U,2023-09-05 07:55,-111.0424,43.1846,1713.61,50.00,48.20,93.50,130.00,4.00,0.00,30.20,null,3.00,null,OVC,null,null,null,6500.00,null,null,null,BR,null,null,null,null,null,null,50.00,K46U 051355Z AUTO 13004KT 3SM BR OVC065 10/09 A3020 RMK A01,null
46U,2023-09-05 08:55,-111.0424,43.1846,1713.61,51.80,50.00,93.55,0.00,0.00,0.00,30.21,null,10.00,null,FEW,FEW,BKN,null,900.00,1300.00,2100.00,null,null,null,null,null,null,null,null,51.80,K46U 051455Z AUTO 00000KT 10SM FEW009 FEW013 BKN021 11/10 A3021 RMK A01,null
46U,2023-09-05 09:55,-111.0424,43.1846,1713.61,53.60,50.00,87.56,180.00,5.00,0.00,30.22,null,10.00,null,OVC,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,53.60,K46U 051555Z AUTO 18005KT 10SM OVC015 12/10 A3022 RMK A01,null
46U,2023-09-05 10:55,-111.0424,43.1846,1713.61,57.20,50.00,76.82,null,4.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 051655Z AUTO VRB04KT 10SM CLR 14/10 A3022 RMK A01,null
46U,2023-09-05 11:55,-111.0424,43.1846,1713.61,60.80,51.80,72.20,null,4.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 051755Z AUTO VRB04KT 10SM CLR 16/11 A3021 RMK A01,null
46U,2023-09-05 12:55,-111.0424,43.1846,1713.61,64.40,48.20,55.63,null,5.00,0.00,30.18,null,10.00,null,FEW,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,64.40,K46U 051855Z AUTO VRB05KT 10SM FEW080 18/09 A3018 RMK A01,null
46U,2023-09-05 13:55,-111.0424,43.1846,1713.61,66.20,44.60,45.60,170.00,7.00,0.00,30.17,null,10.00,null,OVC,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,66.20,K46U 051955Z AUTO 17007KT 10SM OVC080 19/07 A3017 RMK A01,null
46U,2023-09-05 14:55,-111.0424,43.1846,1713.61,64.40,48.20,55.63,null,3.00,0.00,30.16,null,10.00,null,OVC,null,null,null,8500.00,null,null,null,null,null,null,null,null,null,null,64.40,K46U 052055Z AUTO VRB03KT 10SM OVC085 18/09 A3016 RMK A01,null
46U,2023-09-05 15:55,-111.0424,43.1846,1713.61,66.20,46.40,48.83,0.00,0.00,0.00,30.14,null,10.00,null,BKN,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,66.20,K46U 052155Z AUTO 00000KT 10SM BKN090 19/08 A3014 RMK A01,null
46U,2023-09-05 16:55,-111.0424,43.1846,1713.61,66.20,46.40,48.83,0.00,0.00,0.00,30.13,null,10.00,null,FEW,SCT,BKN,null,6000.00,7500.00,10000.00,null,null,null,null,null,null,null,null,66.20,K46U 052255Z AUTO 00000KT 10SM FEW060 SCT075 BKN100 19/08 A3013 RMK A01,null
46U,2023-09-05 17:55,-111.0424,43.1846,1713.61,66.20,46.40,48.83,0.00,0.00,0.00,30.14,null,10.00,null,SCT,SCT,SCT,null,7000.00,10000.00,12000.00,null,null,null,null,null,null,null,null,66.20,K46U 052355Z AUTO 00000KT 10SM SCT070 SCT100 SCT120 19/08 A3014 RMK A01,null
46U,2023-09-05 18:55,-111.0424,43.1846,1713.61,64.40,46.40,51.98,110.00,5.00,0.00,30.13,null,10.00,null,SCT,null,null,null,6500.00,null,null,null,null,null,null,null,null,null,null,64.40,K46U 060055Z AUTO 11005KT 10SM SCT065 18/08 A3013 RMK A01,null
46U,2023-09-05 19:55,-111.0424,43.1846,1713.61,60.80,48.20,63.15,130.00,6.00,0.00,30.14,null,10.00,null,FEW,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,60.80,K46U 060155Z AUTO 13006KT 10SM FEW090 16/09 A3014 RMK A01,null
46U,2023-09-05 20:55,-111.0424,43.1846,1713.61,59.00,50.00,72.01,null,3.00,0.00,30.16,null,10.00,null,BKN,BKN,null,null,7000.00,8000.00,null,null,null,null,null,null,null,null,null,59.00,K46U 060255Z AUTO VRB03KT 10SM BKN070 BKN080 15/10 A3016 RMK A01,null
46U,2023-09-05 21:55,-111.0424,43.1846,1713.61,53.60,50.00,87.56,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 060355Z AUTO 00000KT 10SM CLR 12/10 A3017 RMK A01,null
46U,2023-09-05 22:55,-111.0424,43.1846,1713.61,51.80,48.20,87.47,0.00,0.00,0.00,30.18,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 060455Z AUTO 00000KT 10SM CLR 11/09 A3018 RMK A01,null
46U,2023-09-05 23:55,-111.0424,43.1846,1713.61,50.00,48.20,93.50,0.00,0.00,0.00,30.19,null,10.00,null,BKN,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,50.00,K46U 060555Z AUTO 00000KT 10SM BKN095 10/09 A3019 RMK A01,null
46U,2023-09-06 00:55,-111.0424,43.1846,1713.61,50.00,48.20,93.50,140.00,4.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 060655Z AUTO 14004KT 10SM CLR 10/09 A3020 RMK A01,null
46U,2023-09-06 01:55,-111.0424,43.1846,1713.61,48.20,46.40,93.45,130.00,3.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47.21,K46U 060755Z AUTO 13003KT 10SM CLR 09/08 A3019 RMK A01,null
46U,2023-09-06 02:55,-111.0424,43.1846,1713.61,48.20,46.40,93.45,null,5.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.63,K46U 060855Z AUTO VRB05KT 10SM CLR 09/08 A3019 RMK A01,null
46U,2023-09-06 03:55,-111.0424,43.1846,1713.61,44.60,44.60,100.00,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.60,K46U 060955Z AUTO 00000KT 10SM CLR 07/07 A3020 RMK A01,null
46U,2023-09-06 04:55,-111.0424,43.1846,1713.61,44.60,44.60,100.00,70.00,3.00,0.00,30.21,null,10.00,null,FEW,null,null,null,7000.00,null,null,null,null,null,null,null,null,null,null,43.09,K46U 061055Z AUTO 07003KT 10SM FEW070 07/07 A3021 RMK A01,null
46U,2023-09-06 05:55,-111.0424,43.1846,1713.61,44.60,44.60,100.00,140.00,4.00,0.00,30.21,null,3.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,42.13,K46U 061155Z AUTO 14004KT 3SM BR CLR 07/07 A3021 RMK A01,null
46U,2023-09-06 06:55,-111.0424,43.1846,1713.61,44.60,42.80,93.35,160.00,6.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.71,K46U 061255Z AUTO 16006KT 10SM CLR 07/06 A3022 RMK A01,null
46U,2023-09-06 07:55,-111.0424,43.1846,1713.61,44.60,42.80,93.35,null,4.00,0.00,30.23,null,4.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,42.13,K46U 061355Z AUTO VRB04KT 4SM BR CLR 07/06 A3023 RMK A01,null
46U,2023-09-06 08:55,-111.0424,43.1846,1713.61,48.20,44.60,87.28,120.00,5.00,0.00,30.24,null,10.00,null,FEW,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,45.63,K46U 061455Z AUTO 12005KT 10SM FEW005 09/07 A3024 RMK A01,null
46U,2023-09-06 09:55,-111.0424,43.1846,1713.61,53.60,46.40,76.50,0.00,0.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 061555Z AUTO 00000KT 10SM CLR 12/08 A3022 RMK A01,null
46U,2023-09-06 10:55,-111.0424,43.1846,1713.61,59.00,48.20,67.33,0.00,0.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 061655Z AUTO 00000KT 10SM CLR 15/09 A3021 RMK A01,null
46U,2023-09-06 11:55,-111.0424,43.1846,1713.61,64.40,48.20,55.63,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.40,K46U 061755Z AUTO 00000KT 10SM CLR 18/09 A3019 RMK A01,null
46U,2023-09-06 12:55,-111.0424,43.1846,1713.61,69.80,46.40,43.13,0.00,0.00,0.00,30.17,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.80,K46U 061855Z AUTO 00000KT 9SM CLR 21/08 A3017 RMK A01,null
46U,2023-09-06 13:55,-111.0424,43.1846,1713.61,69.80,44.60,40.29,0.00,0.00,0.00,30.14,null,9.00,null,SCT,SCT,null,null,7000.00,9000.00,null,null,null,null,null,null,null,null,null,69.80,K46U 061955Z AUTO 00000KT 9SM SCT070 SCT090 21/07 A3014 RMK A01,null
46U,2023-09-06 14:50,-111.0424,43.1846,1713.61,71.60,44.60,37.89,null,4.00,0.00,30.13,null,9.00,null,SCT,BKN,null,null,8000.00,9500.00,null,null,null,null,null,null,null,null,null,71.60,K46U 062050Z AUTO VRB04KT 9SM SCT080 BKN095 22/07 A3013 RMK A01,null
46U,2023-09-06 15:55,-111.0424,43.1846,1713.61,73.40,41.00,31.05,0.00,0.00,0.00,30.11,null,9.00,null,BKN,null,null,null,8500.00,null,null,null,null,null,null,null,null,null,null,73.40,K46U 062155Z AUTO 00000KT 9SM BKN085 23/05 A3011 RMK A01,null
46U,2023-09-06 16:55,-111.0424,43.1846,1713.61,75.20,41.00,29.23,260.00,7.00,0.00,30.10,null,9.00,13.00,FEW,BKN,null,null,8000.00,11000.00,null,null,null,null,null,null,null,null,null,75.20,K46U 062255Z AUTO 26007G13KT 9SM FEW080 BKN110 24/05 A3010 RMK A01,null
46U,2023-09-06 17:55,-111.0424,43.1846,1713.61,73.40,46.40,38.18,null,5.00,0.00,30.10,null,9.00,null,OVC,null,null,null,10000.00,null,null,null,null,null,null,null,null,null,null,73.40,K46U 062355Z AUTO VRB05KT 9SM OVC100 23/08 A3010 RMK A01,null
46U,2023-09-06 18:55,-111.0424,43.1846,1713.61,71.60,46.40,40.57,0.00,0.00,0.00,30.10,null,9.00,null,BKN,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,71.60,K46U 070055Z AUTO 00000KT 9SM BKN110 22/08 A3010 RMK A01,null
46U,2023-09-06 19:55,-111.0424,43.1846,1713.61,66.20,48.20,52.25,0.00,0.00,0.00,30.11,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 070155Z AUTO 00000KT 10SM CLR 19/09 A3011 RMK A01,null
46U,2023-09-06 20:55,-111.0424,43.1846,1713.61,62.60,46.40,55.37,110.00,7.00,0.00,30.13,null,10.00,null,SCT,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,62.60,K46U 070255Z AUTO 11007KT 10SM SCT110 17/08 A3013 RMK A01,null
46U,2023-09-06 21:55,-111.0424,43.1846,1713.61,59.00,50.00,72.01,310.00,5.00,0.00,30.17,null,10.00,null,OVC,null,null,null,7500.00,null,null,null,null,null,null,null,null,null,null,59.00,K46U 070355Z AUTO 31005KT 10SM OVC075 15/10 A3017 RMK A01,null
46U,2023-09-06 22:55,-111.0424,43.1846,1713.61,60.80,42.80,51.45,130.00,5.00,0.00,30.16,null,10.00,null,SCT,SCT,BKN,null,8000.00,9000.00,11000.00,null,null,null,null,null,null,null,null,60.80,K46U 070455Z AUTO 13005KT 10SM SCT080 SCT090 BKN110 16/06 A3016 RMK A01,null
46U,2023-09-06 23:55,-111.0424,43.1846,1713.61,59.00,46.40,62.92,0.00,0.00,0.00,30.16,null,10.00,null,OVC,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,59.00,K46U 070555Z AUTO 00000KT 10SM OVC090 15/08 A3016 RMK A01,null
46U,2023-09-07 00:55,-111.0424,43.1846,1713.61,55.40,46.40,71.64,0.00,0.00,0.00,30.17,null,10.00,null,FEW,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,55.40,K46U 070655Z AUTO 00000KT 10SM FEW090 13/08 A3017 RMK A01,null
46U,2023-09-07 01:55,-111.0424,43.1846,1713.61,53.60,46.40,76.50,0.00,0.00,0.00,30.17,null,10.00,null,FEW,FEW,null,null,8500.00,12000.00,null,null,null,null,null,null,null,null,null,53.60,K46U 070755Z AUTO 00000KT 10SM FEW085 FEW120 12/08 A3017 RMK A01,null
46U,2023-09-07 02:55,-111.0424,43.1846,1713.61,50.00,46.40,87.37,0.00,0.00,0.00,30.17,null,10.00,null,FEW,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,50.00,K46U 070855Z AUTO 00000KT 10SM FEW120 10/08 A3017 RMK A01,null
46U,2023-09-07 03:55,-111.0424,43.1846,1713.61,48.20,46.40,93.45,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.20,K46U 070955Z AUTO 00000KT 10SM CLR 09/08 A3020 RMK A01,null
46U,2023-09-07 04:55,-111.0424,43.1846,1713.61,48.20,44.60,87.28,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.20,K46U 071055Z AUTO 00000KT 10SM CLR 09/07 A3020 RMK A01,null
46U,2023-09-07 05:55,-111.0424,43.1846,1713.61,50.00,44.60,81.61,130.00,7.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 071155Z AUTO 13007KT 10SM CLR 10/07 A3021 RMK A01,null
46U,2023-09-07 06:55,-111.0424,43.1846,1713.61,46.40,44.60,93.40,0.00,0.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.40,K46U 071255Z AUTO 00000KT 10SM CLR 08/07 A3022 RMK A01,null
46U,2023-09-07 07:55,-111.0424,43.1846,1713.61,48.20,42.80,81.47,130.00,4.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.34,K46U 071355Z AUTO 13004KT 10SM CLR 09/06 A3024 RMK A01,null
46U,2023-09-07 08:55,-111.0424,43.1846,1713.61,51.80,44.60,76.34,0.00,0.00,0.00,30.24,null,10.00,null,FEW,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,51.80,K46U 071455Z AUTO 00000KT 10SM FEW120 11/07 A3024 RMK A01,null
46U,2023-09-07 09:55,-111.0424,43.1846,1713.61,55.40,46.40,71.64,0.00,0.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 071555Z AUTO 00000KT 10SM CLR 13/08 A3025 RMK A01,null
46U,2023-09-07 10:55,-111.0424,43.1846,1713.61,60.80,46.40,59.01,0.00,0.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 071655Z AUTO 00000KT 10SM CLR 16/08 A3024 RMK A01,null
46U,2023-09-07 11:55,-111.0424,43.1846,1713.61,66.20,46.40,48.83,0.00,0.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 071755Z AUTO 00000KT 10SM CLR 19/08 A3023 RMK A01,null
46U,2023-09-07 12:55,-111.0424,43.1846,1713.61,69.80,44.60,40.29,0.00,0.00,0.00,30.22,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.80,K46U 071855Z AUTO 00000KT 9SM CLR 21/07 A3022 RMK A01,null
46U,2023-09-07 13:55,-111.0424,43.1846,1713.61,69.80,46.40,43.13,0.00,0.00,0.00,30.20,null,9.00,null,FEW,FEW,null,null,10000.00,12000.00,null,null,null,null,null,null,null,null,null,69.80,K46U 071955Z AUTO 00000KT 9SM FEW100 FEW120 21/08 A3020 RMK A01,null
46U,2023-09-07 14:55,-111.0424,43.1846,1713.61,75.20,42.80,31.34,0.00,0.00,0.00,30.18,null,9.00,null,SCT,SCT,null,null,8000.00,11000.00,null,null,null,null,null,null,null,null,null,75.20,K46U 072055Z AUTO 00000KT 9SM SCT080 SCT110 24/06 A3018 RMK A01,null
46U,2023-09-07 15:55,-111.0424,43.1846,1713.61,75.20,41.00,29.23,null,3.00,0.00,30.17,null,9.00,null,FEW,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,75.20,K46U 072155Z AUTO VRB03KT 9SM FEW090 24/05 A3017 RMK A01,null
46U,2023-09-07 16:55,-111.0424,43.1846,1713.61,73.40,42.80,33.29,330.00,7.00,0.00,30.17,null,10.00,null,FEW,null,null,null,10000.00,null,null,null,null,null,null,null,null,null,null,73.40,K46U 072255Z AUTO 33007KT 10SM FEW100 23/06 A3017 RMK A01,null
46U,2023-09-07 17:55,-111.0424,43.1846,1713.61,75.20,44.60,33.57,330.00,4.00,0.00,30.17,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.20,K46U 072355Z AUTO 33004KT 9SM CLR 24/07 A3017 RMK A01,null
46U,2023-09-07 18:55,-111.0424,43.1846,1713.61,69.80,51.80,52.77,0.00,0.00,0.00,30.17,null,9.00,null,FEW,null,null,null,10000.00,null,null,null,null,null,null,null,null,null,null,69.80,K46U 080055Z AUTO 00000KT 9SM FEW100 21/11 A3017 RMK A01,null
46U,2023-09-07 19:55,-111.0424,43.1846,1713.61,64.40,46.40,51.98,null,4.00,0.00,30.17,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.40,K46U 080155Z AUTO VRB04KT 9SM CLR 18/08 A3017 RMK A01,null
46U,2023-09-07 20:55,-111.0424,43.1846,1713.61,60.80,46.40,59.01,120.00,6.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 080255Z AUTO 12006KT 10SM CLR 16/08 A3020 RMK A01,null
46U,2023-09-07 21:55,-111.0424,43.1846,1713.61,59.00,44.60,58.77,120.00,6.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 080355Z AUTO 12006KT 10SM CLR 15/07 A3022 RMK A01,null
46U,2023-09-07 22:55,-111.0424,43.1846,1713.61,57.20,44.60,62.69,100.00,5.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 080455Z AUTO 10005KT 10SM CLR 14/07 A3022 RMK A01,null
46U,2023-09-07 23:55,-111.0424,43.1846,1713.61,55.40,42.80,62.46,120.00,5.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 080555Z AUTO 12005KT 10SM CLR 13/06 A3022 RMK A01,null
46U,2023-09-08 00:55,-111.0424,43.1846,1713.61,53.60,42.80,66.70,110.00,6.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 080655Z AUTO 11006KT 10SM CLR 12/06 A3022 RMK A01,null
46U,2023-09-08 01:55,-111.0424,43.1846,1713.61,51.80,42.80,71.26,130.00,6.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 080755Z AUTO 13006KT 10SM CLR 11/06 A3023 RMK A01,null
46U,2023-09-08 02:55,-111.0424,43.1846,1713.61,50.00,42.80,76.18,null,5.00,0.00,30.23,null,10.00,10.00,FEW,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,50.00,K46U 080855Z AUTO VRB05G10KT 10SM FEW120 10/06 A3023 RMK A01,null
46U,2023-09-08 03:55,-111.0424,43.1846,1713.61,46.40,42.80,87.19,290.00,3.00,0.00,30.22,null,10.00,null,FEW,FEW,SCT,null,1900.00,3000.00,12000.00,null,null,null,null,null,null,null,null,45.15,K46U 080955Z AUTO 29003KT 10SM FEW019 FEW030 SCT120 08/06 A3022 RMK A01,null
46U,2023-09-08 04:55,-111.0424,43.1846,1713.61,48.20,44.60,87.28,0.00,0.00,0.00,30.24,null,10.00,null,OVC,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,48.20,K46U 081055Z AUTO 00000KT 10SM OVC110 09/07 A3024 RMK A01,null
46U,2023-09-08 05:55,-111.0424,43.1846,1713.61,50.00,41.00,71.07,120.00,5.00,0.00,30.24,null,10.00,11.00,BKN,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,50.00,K46U 081155Z AUTO 12005G11KT 10SM BKN110 10/05 A3024 RMK A01,null
46U,2023-09-08 06:55,-111.0424,43.1846,1713.61,50.00,41.00,71.07,100.00,7.00,0.00,30.25,null,10.00,12.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 081255Z AUTO 10007G12KT 10SM CLR 10/05 A3025 RMK A01,null
46U,2023-09-08 07:55,-111.0424,43.1846,1713.61,50.00,41.00,71.07,130.00,12.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 081355Z AUTO 13012KT 10SM CLR 10/05 A3027 RMK A01,null
46U,2023-09-08 08:55,-111.0424,43.1846,1713.61,53.60,41.00,62.23,130.00,7.00,0.00,30.28,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 081455Z AUTO 13007KT 10SM CLR 12/05 A3028 RMK A01,null
46U,2023-09-08 09:55,-111.0424,43.1846,1713.61,57.20,44.60,62.69,0.00,0.00,0.00,30.28,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 081555Z AUTO 00000KT 10SM CLR 14/07 A3028 RMK A01,null
