station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
P60,2023-10-09 10:56,-110.4211,44.5444,2368.00,46.00,39.00,76.40,120.00,3.00,0.00,30.19,1020.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.69,KP60 091656Z AUTO 12003KT 08/04 A3019 RMK AO1 SLP200 T00780039,null
P60,2023-10-09 11:56,-110.4211,44.5444,2368.00,49.00,39.00,68.25,0.00,0.00,0.00,30.18,1019.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49.00,KP60 091756Z AUTO 00000KT 09/04 A3018 RMK AO1 SLP191 T00940039 10094 21028 58011,null
P60,2023-10-09 12:56,-110.4211,44.5444,2368.00,53.00,36.00,52.30,0.00,0.00,0.00,30.15,1017.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.00,KP60 091856Z AUTO 00000KT 12/02 A3015 RMK AO1 SLP175 T01170022,null
P60,2023-10-09 13:56,-110.4211,44.5444,2368.00,55.00,42.00,61.46,0.00,0.00,0.00,30.12,1016.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KP60 091956Z AUTO 00000KT 13/06 A3012 RMK AO1 SLP165 T01280056,null
P60,2023-10-09 14:56,-110.4211,44.5444,2368.00,60.00,42.00,51.33,null,3.00,0.00,30.09,1014.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KP60 092056Z AUTO VRB03KT 16/06 A3009 RMK AO1 SLP149 T01560056 58022,null
P60,2023-10-09 15:56,-110.4211,44.5444,2368.00,62.00,29.00,28.54,null,null,0.00,30.08,1014.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 092156Z AUTO 17/M02 A3008 RMK AO1 SLP141 T01671017,null
P60,2023-10-09 16:56,-110.4211,44.5444,2368.00,62.00,28.00,27.40,null,4.00,0.00,30.06,1013.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 092256Z AUTO VRB04KT 17/M02 A3006 RMK AO1 SLP135 T01671022,null
P60,2023-10-09 17:56,-110.4211,44.5444,2368.00,58.00,28.00,31.59,270.00,3.00,0.00,30.06,1013.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 092356Z AUTO 27003KT 14/M02 A3006 RMK AO1 SLP138 T01441022 10172 20094 56010,null
P60,2023-10-09 18:56,-110.4211,44.5444,2368.00,46.00,35.00,65.26,0.00,0.00,0.00,30.05,1015.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.00,KP60 100056Z AUTO 00000KT 08/02 A3005 RMK AO1 SLP156 T00780017,null
P60,2023-10-09 19:56,-110.4211,44.5444,2368.00,40.00,33.00,75.84,300.00,3.00,0.00,30.04,1015.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.83,KP60 100156Z AUTO 30003KT 04/01 A3004 RMK AO1 SLP159 T00440006,null
P60,2023-10-09 20:56,-110.4211,44.5444,2368.00,38.00,31.00,75.65,0.00,0.00,0.00,30.04,1015.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 100256Z AUTO 00000KT 03/M01 A3004 RMK AO1 SLP158 T00331006 56005,null
P60,2023-10-09 21:56,-110.4211,44.5444,2368.00,35.00,30.00,81.78,0.00,0.00,0.00,30.04,1014.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 100356Z AUTO 00000KT 02/M01 A3004 RMK AO1 SLP145 T00171011,null
P60,2023-10-09 22:56,-110.4211,44.5444,2368.00,34.00,29.00,81.71,0.00,0.00,0.00,30.03,1013.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.00,KP60 100456Z AUTO 00000KT 01/M02 A3003 RMK AO1 SLP139 T00111017,null
P60,2023-10-09 23:56,-110.4211,44.5444,2368.00,32.00,29.00,88.53,0.00,0.00,0.00,30.03,1013.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.00,KP60 100556Z AUTO 00000KT 00/M02 A3003 RMK AO1 SLP133 T00001017 10144 20000 58003,null
P60,2023-10-10 00:56,-110.4211,44.5444,2368.00,32.00,28.00,84.98,290.00,3.00,0.00,30.02,1012.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.69,KP60 100656Z AUTO 29003KT 00/M02 A3002 RMK AO1 SLP125 T00001022 401721028,null
P60,2023-10-10 01:56,-110.4211,44.5444,2368.00,30.00,28.00,92.15,320.00,3.00,0.00,30.01,1012.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.40,KP60 100756Z AUTO 32003KT M01/M02 A3001 RMK AO1 SLP122 T10111022,null
P60,2023-10-10 02:56,-110.4211,44.5444,2368.00,30.00,28.00,92.15,0.00,0.00,0.00,30.00,1011.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.00,KP60 100856Z AUTO 00000KT M01/M02 A3000 RMK AO1 SLP112 T10111022 58007,null
P60,2023-10-10 03:56,-110.4211,44.5444,2368.00,30.00,28.00,92.15,300.00,3.00,0.00,29.99,1010.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.40,KP60 100956Z AUTO 30003KT M01/M02 A2999 RMK AO1 SLP103 T10111022,null
P60,2023-10-10 04:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,0.00,0.00,0.00,29.97,1009.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.00,KP60 101056Z AUTO 00000KT M02/M03 A2997 RMK AO1 SLP099 T10171028,null
P60,2023-10-10 05:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,0.00,0.00,0.00,29.96,1010.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 101156Z AUTO 00000KT M02/M03 A2996 RMK AO1 SLP104 T10221033 10006 21022 58010,null
P60,2023-10-10 06:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,0.00,0.00,0.00,29.95,1012.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KP60 101256Z AUTO 00000KT M02/M03 A2995 RMK AO1 SLP120 T10221033,null
P60,2023-10-10 07:56,-110.4211,44.5444,2368.00,28.00,26.00,92.08,290.00,3.00,0.00,29.95,1013.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24.12,KP60 101356Z AUTO 29003KT M02/M03 A2995 RMK AO1 SLP130 T10221033,null
P60,2023-10-10 08:56,-110.4211,44.5444,2368.00,35.00,32.00,88.68,0.00,0.00,0.00,29.94,1011.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 101456Z AUTO 00000KT 02/00 A2994 RMK AO1 SLP117 T00170000 58005,null
P60,2023-10-10 09:56,-110.4211,44.5444,2368.00,43.00,37.00,79.19,0.00,0.00,0.00,29.93,1010.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.00,KP60 101556Z AUTO 00000KT 06/03 A2993 RMK AO1 SLP106 T00610028,null
P60,2023-10-10 10:56,-110.4211,44.5444,2368.00,47.00,37.00,68.02,null,3.00,0.00,29.92,1009.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.84,KP60 101656Z AUTO VRB03KT 08/03 A2992 RMK AO1 SLP095 T00830028,null
P60,2023-10-10 11:56,-110.4211,44.5444,2368.00,49.00,38.00,65.63,0.00,0.00,0.00,29.90,1008.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49.00,KP60 101756Z AUTO 00000KT 09/03 A2990 RMK AO1 SLP088 T00940033 10094 21028 58011,null
P60,2023-10-10 12:56,-110.4211,44.5444,2368.00,52.00,36.00,54.26,0.00,0.00,0.00,29.87,1007.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 101856Z AUTO 00000KT 11/02 A2987 RMK AO1 SLP074 T01110022,null
P60,2023-10-10 13:56,-110.4211,44.5444,2368.00,55.00,36.00,48.62,0.00,0.00,0.00,29.82,1005.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KP60 101956Z AUTO 00000KT 13/02 A2982 RMK AO1 SLP055 T01280022,null
P60,2023-10-10 14:56,-110.4211,44.5444,2368.00,56.00,30.00,36.85,null,null,0.00,29.80,1004.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KP60 102056Z AUTO 13/M01 A2980 RMK AO1 SLP047 T01331011 56026,null
P60,2023-10-10 15:56,-110.4211,44.5444,2368.00,56.00,30.00,36.85,null,4.00,0.00,29.78,1003.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KP60 102156Z AUTO VRB04KT 13/M01 A2978 RMK AO1 SLP039 T01331011,null
P60,2023-10-10 16:56,-110.4211,44.5444,2368.00,51.00,34.00,52.00,null,3.00,0.00,29.78,1005.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 102256Z AUTO VRB03KT 11/01 A2978 RMK AO1 SLP051 T01060011,null
P60,2023-10-10 17:56,-110.4211,44.5444,2368.00,43.00,39.00,85.66,0.00,0.00,0.05,29.78,1006.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.00,KP60 102356Z AUTO 00000KT 06/04 A2978 RMK AO1 SLP063 P0005 60005 T00610039 10150 20056 56005,null
P60,2023-10-10 18:56,-110.4211,44.5444,2368.00,41.00,39.00,92.52,null,3.00,0.15,29.78,1006.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.98,KP60 110056Z AUTO VRB03KT 05/04 A2978 RMK AO1 SLP067 P0015 T00500039,null
P60,2023-10-10 19:56,-110.4211,44.5444,2368.00,40.00,38.00,92.49,null,3.00,0.02,29.80,1007.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.83,KP60 110156Z AUTO VRB03KT 04/03 A2980 RMK AO1 SLP077 P0002 T00440033,null
P60,2023-10-10 20:56,-110.4211,44.5444,2368.00,40.00,39.00,96.18,0.00,0.00,0.04,29.78,1005.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.00,KP60 110256Z AUTO 00000KT 04/04 A2978 RMK AO1 SLP055 P0004 60021 T00440039 58001,null
P60,2023-10-10 21:56,-110.4211,44.5444,2368.00,40.00,38.00,92.49,null,4.00,0.01,29.77,1003.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.76,KP60 110356Z AUTO VRB04KT 04/03 A2977 RMK AO1 SLP039 P0001 T00440033,null
P60,2023-10-10 22:56,-110.4211,44.5444,2368.00,38.00,37.00,96.14,0.00,0.00,0.02,29.75,1003.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 110456Z AUTO 00000KT 03/03 A2975 RMK AO1 SLP030 P0002 T00330028,null
P60,2023-10-10 23:56,-110.4211,44.5444,2368.00,38.00,37.00,96.14,300.00,3.00,0.00,29.73,1001.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.55,KP60 110556Z AUTO 30003KT 03/03 A2973 RMK AO1 SLP019 60024 T00330028 10061 20033 58012,null
P60,2023-10-11 00:56,-110.4211,44.5444,2368.00,38.00,37.00,96.14,0.00,0.00,0.00,29.71,1000.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 110656Z AUTO 00000KT 03/03 A2971 RMK AO1 SLP009 T00330028 401501028,null
P60,2023-10-11 01:56,-110.4211,44.5444,2368.00,34.00,34.00,100.00,0.00,0.00,0.00,29.71,1000.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.00,KP60 110756Z AUTO 00000KT 01/01 A2971 RMK AO1 SLP007 T00110011,null
P60,2023-10-11 02:56,-110.4211,44.5444,2368.00,33.00,33.00,100.00,0.00,0.00,0.00,29.70,1000.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 110856Z AUTO 00000KT 01/01 A2970 RMK AO1 SLP004 T00060006 56009,null
P60,2023-10-11 03:56,-110.4211,44.5444,2368.00,35.00,34.00,96.09,300.00,3.00,0.00,29.68,999.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.12,KP60 110956Z AUTO 30003KT 02/01 A2968 RMK AO1 SLP995 T00170011,null
P60,2023-10-11 04:56,-110.4211,44.5444,2368.00,35.00,34.00,96.09,0.00,0.00,0.00,29.67,999.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 111056Z AUTO 00000KT 02/01 A2967 RMK AO1 SLP999 T00170011,null
P60,2023-10-11 05:56,-110.4211,44.5444,2368.00,36.00,35.00,96.11,0.00,0.00,0.00,29.67,1000.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 111156Z AUTO 00000KT 02/02 A2967 RMK AO1 SLP009 70029 T00220017 10033 20006 55008,null
P60,2023-10-11 06:56,-110.4211,44.5444,2368.00,35.00,35.00,100.00,0.00,0.00,0.00,29.66,1001.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 111256Z AUTO 00000KT 02/02 A2966 RMK AO1 SLP015 T00170017,null
P60,2023-10-11 07:56,-110.4211,44.5444,2368.00,36.00,35.00,96.11,0.00,0.00,0.00,29.67,1001.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 111356Z AUTO 00000KT 02/02 A2967 RMK AO1 SLP017 T00220017,null
P60,2023-10-11 08:56,-110.4211,44.5444,2368.00,36.00,34.00,92.35,0.00,0.00,0.00,29.67,1001.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 111456Z AUTO 00000KT 02/01 A2967 RMK AO1 SLP017 T00220011 53001,null
P60,2023-10-11 09:56,-110.4211,44.5444,2368.00,37.00,34.00,88.78,0.00,0.00,0.00,29.68,1001.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 111556Z AUTO 00000KT 03/01 A2968 RMK AO1 SLP017 T00280011,null
P60,2023-10-11 10:56,-110.4211,44.5444,2368.00,38.00,35.00,88.83,null,4.00,0.00,29.68,1002.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.43,KP60 111656Z AUTO VRB04KT 03/02 A2968 RMK AO1 SLP021 T00330017,null
P60,2023-10-11 11:56,-110.4211,44.5444,2368.00,40.00,34.00,78.94,null,null,0.00,29.68,1001.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,KP60 111756Z AUTO 04/01 A2968 RMK AO1 SLP015 T00440011 10044 20017 50002,null
P60,2023-10-11 12:56,-110.4211,44.5444,2368.00,42.00,33.00,70.19,null,6.00,0.00,29.67,1000.90,null,16.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.57,KP60 111856Z AUTO VRB06G16KT 06/01 A2967 RMK AO1 SLP009 T00560006,null
P60,2023-10-11 13:56,-110.4211,44.5444,2368.00,43.00,32.00,64.88,null,null,0.00,29.66,1000.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,KP60 111956Z AUTO 06/00 A2966 RMK AO1 SLP008 T00610000,null
P60,2023-10-11 14:56,-110.4211,44.5444,2368.00,42.00,32.00,67.42,280.00,5.00,0.00,29.65,1001.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.27,KP60 112056Z AUTO 28005KT 06/00 A2965 RMK AO1 SLP011 T00560000 56006,null
P60,2023-10-11 15:56,-110.4211,44.5444,2368.00,41.00,32.00,70.08,null,6.00,0.00,29.67,1001.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.37,KP60 112156Z AUTO VRB06KT 05/00 A2967 RMK AO1 SLP015 T00500000,null
P60,2023-10-11 16:56,-110.4211,44.5444,2368.00,39.00,34.00,82.08,null,3.00,0.00,29.68,1002.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.69,KP60 112256Z AUTO VRB03KT 04/01 A2968 RMK AO1 SLP022 T00390011,null
P60,2023-10-11 17:56,-110.4211,44.5444,2368.00,36.00,33.00,88.73,null,3.00,0.03,29.70,1003.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.26,KP60 112356Z AUTO VRB03KT 02/01 A2970 RMK AO1 SLP035 P0003 60003 T00220006 10067 20022 53013,null
P60,2023-10-11 18:56,-110.4211,44.5444,2368.00,36.00,33.00,88.73,null,5.00,0.00,29.71,1003.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31.15,KP60 120056Z AUTO VRB05KT 02/01 A2971 RMK AO1 SLP039 T00220006,null
P60,2023-10-11 19:56,-110.4211,44.5444,2368.00,35.00,32.00,88.68,0.00,0.00,0.00,29.72,1004.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 120156Z AUTO 00000KT 02/00 A2972 RMK AO1 SLP043 T00170000,null
P60,2023-10-11 20:56,-110.4211,44.5444,2368.00,35.00,33.00,92.32,0.00,0.00,0.00,29.74,1004.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 120256Z AUTO 00000KT 02/01 A2974 RMK AO1 SLP048 T00170006 53009,null
P60,2023-10-11 21:56,-110.4211,44.5444,2368.00,33.00,32.00,96.06,0.00,0.00,0.03,29.74,1005.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 120356Z AUTO 00000KT 01/00 A2974 RMK AO1 SLP051 P0003 T00060000,null
P60,2023-10-11 22:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,3.00,0.05,29.74,1004.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.83,KP60 120456Z AUTO VRB03KT 01/M01 A2974 RMK AO1 SLP047 P0005 T00061006,null
P60,2023-10-11 23:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,5.00,0.04,29.73,1004.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.58,KP60 120556Z AUTO VRB05KT 01/M01 A2973 RMK AO1 SLP041 P0004 60012 T00061006 10022 20006 58002,null
P60,2023-10-12 00:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,4.00,0.05,29.73,1003.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.59,KP60 120656Z AUTO VRB04KT 01/M01 A2973 RMK AO1 SLP037 P0005 T00061006 400670006,null
P60,2023-10-12 01:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,5.00,0.02,29.75,1004.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.58,KP60 120756Z AUTO VRB05KT 01/M01 A2975 RMK AO1 SLP044 P0002 T00061006,null
P60,2023-10-12 02:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,320.00,3.00,0.02,29.76,1004.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.83,KP60 120856Z AUTO 32003KT 01/M01 A2976 RMK AO1 SLP048 P0002 60009 T00061006 53007,null
P60,2023-10-12 03:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,4.00,0.02,29.77,1005.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.59,KP60 120956Z AUTO VRB04KT 01/M01 A2977 RMK AO1 SLP056 P0002 T00061006,null
P60,2023-10-12 04:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,3.00,0.02,29.80,1006.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.83,KP60 121056Z AUTO VRB03KT 01/M01 A2980 RMK AO1 SLP069 P0002 T00061006,null
P60,2023-10-12 05:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,4.00,0.02,29.81,1007.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.59,KP60 121156Z AUTO VRB04KT 01/M01 A2981 RMK AO1 SLP077 P0002 60015 70030 T00061006 10006 20000 53014,null
P60,2023-10-12 06:56,-110.4211,44.5444,2368.00,32.00,31.00,96.04,320.00,4.00,0.02,29.83,1008.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.42,KP60 121256Z AUTO 32004KT 00/M01 A2983 RMK AO1 SLP088 P0002 T00001006,null
P60,2023-10-12 07:56,-110.4211,44.5444,2368.00,33.00,30.00,88.58,340.00,4.00,0.00,29.86,1009.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.59,KP60 121356Z AUTO 34004KT 01/M01 A2986 RMK AO1 SLP097 T00061011,null
P60,2023-10-12 08:56,-110.4211,44.5444,2368.00,33.00,31.00,92.25,null,5.00,0.03,29.88,1010.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.58,KP60 121456Z AUTO VRB05KT 01/M01 A2988 RMK AO1 SLP106 P0003 60005 T00061006 53018,null
P60,2023-10-12 09:56,-110.4211,44.5444,2368.00,33.00,30.00,88.58,330.00,8.00,0.01,29.87,1010.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.34,KP60 121556Z AUTO 33008KT 300V020 01/M01 A2987 RMK AO1 SLP107 P0001 T00061011,null
P60,2023-10-12 10:56,-110.4211,44.5444,2368.00,34.00,31.00,88.63,null,5.00,0.00,29.89,1010.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.77,KP60 121656Z AUTO VRB05KT 01/M01 A2989 RMK AO1 SLP109 T00111006,null
P60,2023-10-12 11:56,-110.4211,44.5444,2368.00,36.00,32.00,85.23,null,null,0.00,29.91,1011.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,KP60 121756Z AUTO 02/00 A2991 RMK AO1 SLP112 60006 T00220000 10022 20000 53008,null
P60,2023-10-12 12:56,-110.4211,44.5444,2368.00,38.00,33.00,82.00,null,null,0.00,29.93,1011.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,KP60 121856Z AUTO 03/01 A2993 RMK AO1 SLP117 T00330006,null
P60,2023-10-12 13:56,-110.4211,44.5444,2368.00,38.00,32.00,78.77,360.00,8.00,0.00,29.95,1012.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31.50,KP60 121956Z AUTO 36008KT 300V040 03/00 A2995 RMK AO1 SLP123 T00330000,null
P60,2023-10-12 14:56,-110.4211,44.5444,2368.00,39.00,33.00,78.86,null,4.00,0.00,29.98,1013.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.59,KP60 122056Z AUTO VRB04KT 04/01 A2998 RMK AO1 SLP134 T00390006 53019,null
P60,2023-10-12 15:56,-110.4211,44.5444,2368.00,38.00,32.00,78.77,0.00,0.00,0.00,30.01,1014.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 122156Z AUTO 00000KT 03/00 A3001 RMK AO1 SLP147 T00330000,null
P60,2023-10-12 16:56,-110.4211,44.5444,2368.00,37.00,32.00,81.93,0.00,0.00,0.00,30.06,1016.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 122256Z AUTO 00000KT 03/00 A3006 RMK AO1 SLP166 T00280000,null
P60,2023-10-12 17:56,-110.4211,44.5444,2368.00,37.00,32.00,81.93,0.00,0.00,0.00,30.09,1017.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 122356Z AUTO 00000KT 03/00 A3009 RMK AO1 SLP176 T00280000 10044 20022 51029,null
P60,2023-10-12 18:56,-110.4211,44.5444,2368.00,36.00,31.00,81.86,0.00,0.00,0.00,30.10,1018.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 130056Z AUTO 00000KT 02/M01 A3010 RMK AO1 SLP183 T00221006,null
